env_step,episode,epsilon,episode_reward,total_waiting_time,throughput,loss
528600,734,0.1,-242.17992886528373,110.0,423,0.01435068529099226
528800,734,0.1,-558.6598597429693,150.0,1544,0.01077505573630333
529000,734,0.1,-815.159766998142,132.0,2664,0.012367534451186657
529200,734,0.1,-1047.609627570957,88.0,3775,0.011088840663433075
529400,735,0.1,-317.45991050451994,66.0,887,0.013354171998798847
529600,735,0.1,-685.6798263713717,153.0,2001,0.010093649849295616
529800,735,0.1,-940.169717900455,132.0,3099,0.013357074931263924
530000,736,0.1,-175.63999547995627,92.0,203,0.019433429464697838
530200,736,0.1,-468.55992212332785,116.0,1326,0.008794303052127361
530400,736,0.1,-775.7298423293978,146.0,2451,0.010510344058275223
530600,736,0.1,-988.5496446136385,110.0,3539,0.0064608072862029076
530800,737,0.1,-277.0699312631041,86.0,655,0.013563822954893112
531000,737,0.1,-535.9196727219969,90.0,1772,0.014433588832616806
531200,737,0.1,-902.1794893685728,200.0,2861,0.014246799051761627
531400,738,0.1,-130.45997858047485,104.0,30,0.01208664570003748
531600,738,0.1,-409.0597472190857,133.0,1112,0.009534254670143127
531800,738,0.1,-634.9395854473114,101.0,2221,0.010906437411904335
532000,738,0.1,-901.4294188022614,104.0,3314,0.009914224967360497
532200,739,0.1,-259.75990253686905,140.0,421,0.018008295446634293
532400,739,0.1,-463.59967333078384,94.0,1549,0.009613823145627975
532600,739,0.1,-718.4894877076149,98.0,2666,0.010327717289328575
532800,739,0.1,-968.7193213105202,86.0,3779,0.00640234025195241
533000,740,0.1,-384.45985674113035,157.0,882,0.007782714441418648
533200,740,0.1,-612.309657804668,130.0,1991,0.008733688853681087
533400,740,0.1,-831.9895279332995,93.0,3107,0.010660410858690739
533600,741,0.1,-165.58995108865201,89.0,199,0.010782027617096901
533800,741,0.1,-430.96974234841764,101.0,1321,0.06166914477944374
534000,741,0.1,-759.0895481612533,174.0,2450,0.014408200979232788
534200,741,0.1,-989.859349777922,160.0,3549,0.0125169912353158
534400,742,0.1,-283.89996847324073,94.0,648,0.01319627184420824
534600,742,0.1,-572.6898268144578,101.0,1772,0.013285025022923946
534800,742,0.1,-865.3697241228074,119.0,2863,0.008614852093160152
535000,743,0.1,-109.07999801635742,81.0,29,0.009962521493434906
535200,743,0.1,-389.33988332748413,81.0,1124,0.01782766729593277
535400,743,0.1,-625.1197736263275,46.0,2233,0.018606796860694885
535600,743,0.1,-944.9896638393402,92.0,3308,0.5269225239753723
535800,744,0.1,-255.11994492448866,117.0,421,0.01335693895816803
536000,744,0.1,-548.719794863835,131.0,1549,0.015045355074107647
536200,744,0.1,-734.2996717635542,41.0,2668,0.05490339547395706
536400,744,0.1,-1082.0894862357527,113.0,3780,0.02254333905875683
536600,745,0.1,-338.1998726967722,82.0,879,0.025474093854427338
536800,745,0.1,-649.289851391688,99.0,1992,0.013779815286397934
537000,745,0.1,-932.7797305230051,104.0,3105,0.007142627611756325
537200,746,0.1,-259.6099909488112,173.0,203,0.020227836444973946
537400,746,0.1,-477.5198744479567,109.0,1328,0.010142210870981216
537600,746,0.1,-799.6397751513869,140.0,2445,0.016450684517621994
537800,746,0.1,-1071.0596753302962,138.0,3535,0.033053766936063766
538000,747,0.1,-307.2698988560587,109.0,646,0.011971098370850086
538200,747,0.1,-600.2798292282969,109.0,1769,0.013601128943264484
538400,747,0.1,-860.8197104576975,99.0,2871,0.007560413796454668
538600,748,0.1,-112.99998730421066,86.0,27,0.010818197391927242
538800,748,0.1,-368.49978989362717,97.0,1118,0.008949512615799904
539000,748,0.1,-628.3496043086052,108.0,2224,0.015227986499667168
539200,748,0.1,-887.4594623446465,108.0,3317,0.007890522480010986
539400,749,0.1,-246.18992692232132,127.0,424,0.013878864236176014
539600,749,0.1,-449.1797555088997,77.0,1544,0.01570378802716732
539800,749,0.1,-731.2795341610909,114.0,2661,0.015666207298636436
540000,749,0.1,-953.4493425488472,89.0,3771,0.08670096099376678
540200,750,0.1,-380.4898498021066,156.0,879,0.013218915089964867
540400,750,0.1,-655.2795870266855,188.0,1986,0.009991592727601528
540600,750,0.1,-826.6492936573923,138.0,3101,0.00798353087157011
540800,751,0.1,-286.8299367111176,222.0,197,0.06804344803094864
541000,751,0.1,-461.54961845092475,165.0,1320,0.012794623151421547
541200,751,0.1,-675.7893211524934,154.0,2450,0.00867035984992981
541400,751,0.1,-816.9490167777985,59.0,3537,0.007721065077930689
541600,752,0.1,-263.1998399775475,100.0,654,0.007552412338554859
541800,752,0.1,-610.909531025216,212.0,1761,0.007544281426817179
542000,752,0.1,-766.9692439120263,140.0,2863,0.014487821608781815
542200,753,0.1,-102.68997320532799,81.0,27,0.007478891406208277
542400,753,0.1,-384.68981632590294,111.0,1125,0.011042528785765171
542600,753,0.1,-707.2096932828426,161.0,2231,0.008444585837423801
542800,753,0.1,-964.189581245184,152.0,3313,0.010183286853134632
543000,754,0.1,-281.0899690054357,146.0,422,0.009950085543096066
543200,754,0.1,-471.2498169802129,61.0,1543,0.008841389790177345
543400,754,0.1,-739.2696696184576,67.0,2670,0.008468829095363617
543600,754,0.1,-1056.479496564716,111.0,3776,0.007359650917351246
543800,755,0.1,-305.5698838196695,59.0,888,0.00932985171675682
544000,755,0.1,-583.2597179375589,75.0,1992,0.008489754050970078
544200,755,0.1,-878.579613443464,108.0,3109,0.006204698234796524
544400,756,0.1,-138.63996088132262,64.0,201,0.010411744937300682
544600,756,0.1,-439.76977026090026,111.0,1318,0.009790093638002872
544800,756,0.1,-736.6296585761011,145.0,2452,0.015927337110042572
545000,756,0.1,-953.6694644652307,114.0,3542,0.009727397933602333
545200,757,0.1,-289.3099546674639,92.0,647,0.018104491755366325
545400,757,0.1,-561.5197611097246,112.0,1765,0.013130642473697662
545600,757,0.1,-793.9995584730059,86.0,2868,0.013167468830943108
545800,758,0.1,-120.94998159259558,98.0,31,0.009515097364783287
546000,758,0.1,-397.07982387393713,114.0,1124,0.018266040831804276
546200,758,0.1,-660.0896657928824,129.0,2230,0.010694065131247044
546400,758,0.1,-898.2695423588157,103.0,3315,0.016802730038762093
546600,759,0.1,-271.2599691748619,141.0,426,0.05062510445713997
546800,759,0.1,-484.9897982478142,91.0,1543,0.015069489367306232
547000,759,0.1,-810.6297077536583,153.0,2668,0.008903070352971554
547200,759,0.1,-1025.269557416439,95.0,3777,0.010374774225056171
547400,760,0.1,-331.31990897655487,93.0,881,0.012562001124024391
547600,760,0.1,-626.8297981023788,124.0,1993,0.01780327782034874
547800,760,0.1,-907.8997210264206,133.0,3107,0.010797619819641113
548000,761,0.1,-186.09997003898025,109.0,202,0.01717338338494301
548200,761,0.1,-468.9499027095735,119.0,1331,0.009999186731874943
548400,761,0.1,-766.0398418270051,131.0,2447,0.08190203458070755
548600,761,0.1,-1024.0197429023683,96.0,3545,0.01538444310426712
548800,762,0.1,-267.81992452964187,64.0,643,0.021297471597790718
549000,762,0.1,-575.2098361812532,74.0,1768,0.01375536061823368
549200,762,0.1,-904.4697601161897,111.0,2868,0.013798823580145836
549400,763,0.1,-96.09000977315009,60.0,27,0.01764325052499771
549600,763,0.1,-458.7199140433222,131.0,1119,0.019502002745866776
549800,763,0.1,-726.2398372534662,105.0,2225,0.023847922682762146
550000,763,0.1,-997.6397124174982,86.0,3315,0.014598180539906025
550200,764,0.1,-257.8499821051955,111.0,419,0.023896474391222
550400,764,0.1,-537.5199077948928,115.0,1542,0.010214933194220066
550600,764,0.1,-749.2296226844192,103.0,2663,0.010909659788012505
550800,764,0.1,-1028.6693333014846,165.0,3781,0.009311655536293983
551000,765,0.1,-331.63971128873527,143.0,883,0.009121927432715893
551200,765,0.1,-592.5493530314416,185.0,1997,0.008138702251017094
551400,765,0.1,-722.8290306609124,94.0,3108,0.00688218092545867
551600,766,0.1,-187.33988725952804,125.0,197,0.012648186646401882
551800,766,0.1,-512.5394903402776,230.0,1323,0.007258382625877857
552000,766,0.1,-588.7391668539494,86.0,2439,0.010683223605155945
552200,766,0.1,-857.758907912299,135.0,3536,0.007708724122494459
552400,767,0.1,-315.51975134015083,160.0,655,0.010319819673895836
552600,767,0.1,-513.2595403492451,125.0,1766,0.006449413485825062
552800,767,0.1,-748.3392799198627,125.0,2865,0.00821226742118597
553000,768,0.1,-147.71000137738883,122.0,29,0.010180771350860596
553200,768,0.1,-352.09971943311393,98.0,1123,0.016643602401018143
553400,768,0.1,-563.3795150797814,67.0,2220,0.015563219785690308
553600,768,0.1,-871.0192965548486,141.0,3317,0.011304739862680435
553800,769,0.1,-294.07982382178307,188.0,417,0.07768864184617996
554000,769,0.1,-515.8695887029171,170.0,1546,0.007195251993834972
554200,769,0.1,-716.2793281972408,126.0,2660,0.0071111503057181835
554400,769,0.1,-900.6192253530025,41.0,3779,0.01705670915544033
554600,770,0.1,-386.85987821035087,115.0,880,0.01589873991906643
554800,770,0.1,-700.8498064558953,134.0,1994,0.018418259918689728
555000,770,0.1,-961.5296851675957,105.0,3108,0.016915950924158096
555200,771,0.1,-169.63000076636672,76.0,203,0.011617351323366165
555400,771,0.1,-544.2298981510103,156.0,1327,0.016287626698613167
555600,771,0.1,-754.9997906051576,71.0,2458,0.024636870250105858
555800,771,0.1,-1082.5796887241304,99.0,3544,0.02114551141858101
556000,772,0.1,-314.4599044881761,105.0,661,0.0311487577855587
556200,772,0.1,-598.1398649774492,96.0,1762,0.014924375340342522
556400,772,0.1,-963.3297875486314,180.0,2871,0.036763422191143036
556600,773,0.1,-97.92998617701232,70.0,25,0.08476950228214264
556800,773,0.1,-432.50986212305725,120.0,1123,0.01442733034491539
557000,773,0.1,-648.8096958976239,75.0,2220,0.03124893456697464
557200,773,0.1,-876.3396210055798,31.0,3319,0.028449799865484238
557400,774,0.1,-305.32998796738684,167.0,415,0.025996336713433266
557600,774,0.1,-516.9497866276652,104.0,1549,0.0252948347479105
557800,774,0.1,-798.5096420887858,108.0,2668,0.04368225112557411
558000,774,0.1,-1092.8695160988718,123.0,3774,0.026450879871845245
558200,775,0.1,-360.3198576569557,107.0,886,0.015236579813063145
558400,775,0.1,-646.5296545624733,135.0,1999,0.00914941169321537
558600,775,0.1,-930.0493133664131,203.0,3092,0.006844477262347937
558800,776,0.1,-165.37990367412567,101.0,197,0.005953622981905937
559000,776,0.1,-477.1496101617813,192.0,1319,0.03160785138607025
559200,776,0.1,-774.4492393732071,267.0,2445,0.010483766905963421
559400,776,0.1,-942.3989154100418,208.0,3536,0.015560314059257507
559600,777,0.1,-367.5697892308235,211.0,645,0.01194978691637516
559800,777,0.1,-459.8794510960579,73.0,1762,0.00788890291005373
560000,777,0.1,-789.8891413807869,182.0,2865,0.009022459387779236
560200,778,0.1,-162.1199916563928,141.0,25,0.008235489949584007
560400,778,0.1,-397.6097527705133,134.0,1122,0.012665918096899986
560600,778,0.1,-608.1295913420618,90.0,2227,0.013211194425821304
560800,778,0.1,-927.6293820105493,159.0,3319,0.019167304039001465
561000,779,0.1,-254.66993674263358,120.0,419,0.010784529149532318
561200,779,0.1,-529.1898165605962,131.0,1551,0.01776890456676483
561400,779,0.1,-759.7595988176763,103.0,2672,0.011037768796086311
561600,779,0.1,-1034.7293644808233,120.0,3777,0.0106043154373765
561800,780,0.1,-381.8198265116662,154.0,882,0.01728169620037079
562000,780,0.1,-634.9597028773278,127.0,1993,0.01966020092368126
562200,780,0.1,-900.4495185893029,126.0,3109,0.010160451754927635
562400,781,0.1,-268.0700189154595,176.0,193,0.02088969759643078
562600,781,0.1,-536.2098454516381,158.0,1319,0.013972997665405273
562800,781,0.1,-792.119745163247,129.0,2452,0.017994388937950134
563000,781,0.1,-1001.3996171038598,69.0,3546,0.01418893039226532
563200,782,0.1,-291.0599515400827,87.0,655,0.017618775367736816
563400,782,0.1,-619.2798221074045,125.0,1770,0.018471723422408104
563600,782,0.1,-852.3097388707101,73.0,2866,0.014587596990168095
563800,783,0.1,-90.05998518504202,63.0,31,0.013189717195928097
564000,783,0.1,-395.249931121245,87.0,1123,0.01833615079522133
564200,783,0.1,-733.9797737840563,144.0,2226,0.04840200021862984
564400,783,0.1,-973.2196467164904,122.0,3314,0.014323325827717781
564600,784,0.1,-254.8099246621132,125.0,421,0.012557306326925755
564800,784,0.1,-497.99976831674576,114.0,1541,0.035589419305324554
565000,784,0.1,-715.8296709656715,72.0,2663,0.013855214230716228
565200,784,0.1,-1038.6594887375832,135.0,3776,0.015758611261844635
565400,785,0.1,-352.2398432455957,112.0,886,0.0158075038343668
565600,785,0.1,-733.3996752463281,239.0,1999,0.02026417851448059
565800,785,0.1,-928.259538050741,162.0,3110,0.05695105716586113
566000,786,0.1,-187.36995666474104,110.0,206,0.008974593132734299
566200,786,0.1,-473.59979074448347,140.0,1324,0.017792942002415657
566400,786,0.1,-687.1696688458323,95.0,2452,0.011673931032419205
566600,786,0.1,-1116.329516582191,264.0,3542,0.01594112068414688
566800,787,0.1,-296.529918698594,109.0,653,0.013925110921263695
567000,787,0.1,-535.9598005097359,79.0,1770,0.010741310194134712
567200,787,0.1,-831.1896708291024,106.0,2868,0.16086284816265106
567400,788,0.1,-125.26999773085117,95.0,27,0.018933124840259552
567600,788,0.1,-359.56979931890965,65.0,1128,0.011678683571517467
567800,788,0.1,-654.1397284418344,83.0,2230,0.013459094800055027
568000,788,0.1,-853.94960488379,21.0,3311,0.013729686848819256
568200,789,0.1,-240.14992120303214,102.0,421,0.01753547415137291
568400,789,0.1,-499.4197242502123,94.0,1542,0.036163754761219025
568600,789,0.1,-754.0596037153155,76.0,2665,0.007844945415854454
568800,789,0.1,-1052.5694010499865,104.0,3775,0.011472497135400772
569000,790,0.1,-383.279856948182,144.0,881,0.009449864737689495
569200,790,0.1,-631.3697541039437,122.0,1999,0.01932147704064846
569400,790,0.1,-935.4996106904,166.0,3098,0.014583561569452286
569600,791,0.1,-186.16997682116926,107.0,202,0.010366665199398994
569800,791,0.1,-548.7098628189415,205.0,1325,0.010938502848148346
570000,791,0.1,-679.2896779682487,63.0,2447,0.010616274550557137
570200,791,0.1,-1004.4795492794365,122.0,3549,0.01093608234077692
570400,792,0.1,-290.2899658307433,88.0,648,0.04452311992645264
570600,792,0.1,-597.2399537190795,105.0,1771,0.01792047545313835
570800,792,0.1,-902.609917126596,120.0,2864,0.026882916688919067
571000,793,0.1,-83.95999669656157,56.0,30,0.017431749030947685
571200,793,0.1,-404.19997238740325,94.0,1127,0.337266743183136
571400,793,0.1,-651.119872327894,48.0,2230,0.025339921936392784
571600,793,0.1,-995.8397622071207,95.0,3317,0.010924587957561016
571800,794,0.1,-193.06000936031342,49.0,420,0.01919635199010372
572000,794,0.1,-619.1298850774765,188.0,1552,0.01520640216767788
572200,794,0.1,-793.4198464155197,70.0,2668,0.018558328971266747
572400,794,0.1,-1135.4697431325912,132.0,3782,0.015064269304275513
572600,795,0.1,-322.5698221884668,79.0,877,0.015110643580555916
572800,795,0.1,-569.4997128210962,55.0,1993,0.02771809883415699
573000,795,0.1,-904.509601470083,118.0,3106,0.021460097283124924
573200,796,0.1,-203.87992959842086,132.0,200,0.08509182184934616
573400,796,0.1,-465.84974056109786,133.0,1322,0.01702415756881237
573600,796,0.1,-762.8195572458208,163.0,2455,0.01428573951125145
573800,796,0.1,-918.3193822465837,62.0,3547,0.011207105591893196
574000,797,0.1,-312.5899097919464,125.0,653,0.012530829757452011
574200,797,0.1,-588.0097539424896,130.0,1769,0.014427322894334793
574400,797,0.1,-832.8096258640289,118.0,2868,0.0156899131834507
574600,798,0.1,-121.56999736651778,91.0,32,0.026141013950109482
574800,798,0.1,-355.2597742639482,63.0,1118,0.01018582098186016
575000,798,0.1,-648.3596077524126,93.0,2219,0.014228807762265205
575200,798,0.1,-935.9494999013841,115.0,3311,0.05588534101843834
575400,799,0.1,-204.31994005851448,71.0,419,0.019535627216100693
575600,799,0.1,-491.5997388046235,89.0,1536,0.013985775411128998
575800,799,0.1,-749.3796240966767,79.0,2662,0.014423292130231857
576000,799,0.1,-1033.2694627922028,91.0,3774,0.011853122152388096
576200,800,0.1,-358.2998687271029,121.0,887,0.019864114001393318
576400,800,0.1,-610.6297658924013,97.0,1996,0.01610577292740345
576600,800,0.1,-884.4896148685366,96.0,3102,0.010442055761814117
576800,801,0.1,-146.86999937705696,56.0,204,0.016003131866455078
577000,801,0.1,-461.78989073447883,90.0,1328,0.015184126794338226
577200,801,0.1,-722.7198025863618,71.0,2450,0.01829880103468895
577400,801,0.1,-1088.2196933906525,153.0,3550,0.01670575700700283
577600,802,0.1,-305.3799338620156,115.0,648,0.01279990654438734
577800,802,0.1,-562.5698423665017,70.0,1762,0.01583804003894329
578000,802,0.1,-919.9997110646218,149.0,2862,0.018055299296975136
578200,803,0.1,-116.85000896267593,87.0,25,0.017138896510004997
578400,803,0.1,-373.45989370159805,74.0,1124,0.06282762438058853
578600,803,0.1,-614.8097324352711,62.0,2234,0.009018820710480213
578800,803,0.1,-912.6595869045705,108.0,3314,0.016625581309199333
579000,804,0.1,-267.38995036296546,144.0,416,0.005548425018787384
579200,804,0.1,-475.27973803691566,101.0,1541,0.012687178328633308
579400,804,0.1,-742.9195526521653,111.0,2669,0.019169526174664497
579600,804,0.1,-1035.429407922551,148.0,3777,0.01042618602514267
579800,805,0.1,-319.049773927778,93.0,884,0.014844232238829136
580000,805,0.1,-645.1895782910287,169.0,1997,0.008754205889999866
580200,805,0.1,-794.3393647633493,69.0,3109,0.009925895370543003
580400,806,0.1,-126.03992172330618,52.0,197,0.010552910156548023
580600,806,0.1,-509.2397780045867,188.0,1322,0.11866959184408188
580800,806,0.1,-670.3396043404937,95.0,2446,0.01231701672077179
581000,806,0.1,-945.8995174989104,123.0,3542,0.007260539103299379
581200,807,0.1,-285.53984468616545,102.0,651,0.012178086675703526
581400,807,0.1,-502.9496475998312,69.0,1773,0.12934918701648712
581600,807,0.1,-779.0894915405661,89.0,2870,0.008995231240987778
581800,808,0.1,-105.74999800138175,81.0,26,0.010411280207335949
582000,808,0.1,-372.8098269980401,90.0,1122,0.008146735839545727
582200,808,0.1,-677.1296559851617,135.0,2226,0.011314375326037407
582400,808,0.1,-914.919531730935,103.0,3311,0.013347272761166096
582600,809,0.1,-217.199977517128,78.0,419,0.012074860744178295
582800,809,0.1,-470.61987936496735,64.0,1544,0.01782606914639473
583000,809,0.1,-724.6997476816177,53.0,2660,0.008797350339591503
583200,809,0.1,-1004.849566578865,72.0,3775,0.011234352365136147
583400,810,0.1,-385.6198972463608,147.0,883,0.01373258139938116
583600,810,0.1,-628.9497517347336,123.0,1997,0.008031167089939117
583800,810,0.1,-799.9796446561813,27.0,3107,0.009998352266848087
584000,811,0.1,-162.10997772216797,77.0,200,0.01263136975467205
584200,811,0.1,-511.6498556137085,159.0,1320,0.013548849150538445
584400,811,0.1,-780.7097764015198,158.0,2445,0.011832070536911488
584600,811,0.1,-1037.699642419815,147.0,3533,0.011749270372092724
584800,812,0.1,-277.799933552742,93.0,643,0.011643024161458015
585000,812,0.1,-564.1298490762711,106.0,1767,0.010252385400235653
585200,812,0.1,-854.1497188806534,134.0,2867,0.01669556275010109
585400,813,0.1,-130.69000589847565,103.0,29,0.012508660554885864
585600,813,0.1,-380.35986053943634,86.0,1125,0.022729596123099327
585800,813,0.1,-675.27971804142,121.0,2227,0.013217661529779434
586000,813,0.1,-968.3695040941238,150.0,3318,0.009409469552338123
586200,814,0.1,-276.17995694093406,150.0,423,0.009349528700113297
586400,814,0.1,-514.369755057618,143.0,1538,0.018163809552788734
586600,814,0.1,-806.8594162743539,232.0,2662,0.010888190940022469
586800,814,0.1,-1175.8689992707223,407.0,3765,0.009097438305616379
587000,815,0.1,-301.9796813055873,117.0,880,0.018830984830856323
587200,815,0.1,-589.2792966887355,212.0,1993,0.056918200105428696
587400,815,0.1,-656.2790206000209,90.0,3094,0.013297964818775654
587600,816,0.1,-178.1599160414189,116.0,195,0.016212839633226395
587800,816,0.1,-421.2695513945073,157.0,1315,0.012607304379343987
588000,816,0.1,-651.4691325407475,188.0,2444,0.016017824411392212
588200,816,0.1,-835.3988057356328,179.0,3544,0.017417196184396744
588400,817,0.1,-270.4297625385225,115.0,651,0.015384489670395851
588600,817,0.1,-508.30957048758864,89.0,1768,0.019515547901391983
588800,817,0.1,-784.2393800579011,103.0,2864,0.01175717543810606
589000,818,0.1,-79.7699747364968,54.0,27,0.011375593952834606
589200,818,0.1,-445.9898200314492,172.0,1122,0.00935160182416439
589400,818,0.1,-627.3197398465127,80.0,2224,0.01381747517734766
589600,818,0.1,-896.2595742028207,100.0,3314,0.012396616861224174
589800,819,0.1,-269.1599037013948,141.0,424,0.01092649344354868
590000,819,0.1,-453.85976522788405,56.0,1540,0.011529520153999329
590200,819,0.1,-803.7596756778657,156.0,2658,0.01764901541173458
590400,819,0.1,-989.049575265497,67.0,3781,0.0123175960034132
590600,820,0.1,-370.0099252369255,110.0,883,0.01838153414428234
590800,820,0.1,-662.5997680332512,116.0,1994,0.014695328660309315
591000,820,0.1,-901.3596347477287,88.0,3104,0.017727024853229523
591200,821,0.1,-153.93998488225043,73.0,206,0.01303507387638092
591400,821,0.1,-460.62981995381415,100.0,1331,0.011059642769396305
591600,821,0.1,-763.1297312621027,128.0,2450,0.013823190703988075
591800,821,0.1,-1051.1295314673334,146.0,3544,0.007936074398458004
592000,822,0.1,-281.06991147622466,87.0,660,0.00940307229757309
592200,822,0.1,-583.3197081051767,123.0,1767,0.011189520359039307
592400,822,0.1,-847.6496040783823,105.0,2868,0.01766139268875122
592600,823,0.1,-147.13001337461174,115.0,29,0.020667169243097305
592800,823,0.1,-351.0598804038018,36.0,1124,0.02856278233230114
593000,823,0.1,-736.1898385565728,140.0,2235,0.02657080814242363
593200,823,0.1,-935.989714531228,53.0,3320,0.019524071365594864
593400,824,0.1,-260.05999862216413,104.0,425,0.029633905738592148
593600,824,0.1,-525.9999438431114,82.0,1545,0.02610221691429615
593800,824,0.1,-894.1998592521995,164.0,2665,0.01795038767158985
594000,824,0.1,-1167.6397715713829,154.0,3778,0.023015206679701805
594200,825,0.1,-352.0899100266397,94.0,887,0.026578601449728012
594400,825,0.1,-603.7597863636911,73.0,1999,0.019150078296661377
594600,825,0.1,-956.3996522389352,174.0,3105,0.01295497640967369
594800,826,0.1,-194.45994350127876,120.0,193,0.01788572035729885
595000,826,0.1,-505.8997690360993,178.0,1328,0.009769522584974766
595200,826,0.1,-749.3595864456147,161.0,2448,0.015187844634056091
595400,826,0.1,-950.3394868057221,99.0,3536,0.015885092318058014
595600,827,0.1,-305.97986319102347,127.0,652,0.016440749168395996
595800,827,0.1,-505.67969133891165,66.0,1769,0.011652662418782711
596000,827,0.1,-803.2995548490435,98.0,2868,0.018299542367458344
596200,828,0.1,-160.4799713473767,136.0,28,0.020321587100625038
596400,828,0.1,-432.6497744899243,158.0,1122,0.011378699913620949
596600,828,0.1,-633.2795080523938,115.0,2228,0.020334117114543915
596800,828,0.1,-838.4992069583386,87.0,3316,0.0212253425270319
597000,829,0.1,-231.08987294510007,111.0,418,0.018451733514666557
597200,829,0.1,-445.4396246559918,81.0,1553,0.017957564443349838
597400,829,0.1,-736.1693986542523,123.0,2669,0.01275427732616663
597600,829,0.1,-944.7191985733807,83.0,3783,0.010101650841534138
597800,830,0.1,-330.4597695749253,109.0,884,0.025228191167116165
598000,830,0.1,-628.7895263116807,164.0,1993,0.017945269122719765
598200,830,0.1,-807.0493095796555,86.0,3105,0.1008770689368248
598400,831,0.1,-169.4599710572511,89.0,198,0.07376474887132645
598600,831,0.1,-522.0197852719575,182.0,1323,0.010912450030446053
598800,831,0.1,-662.4196280110627,56.0,2448,0.009444980882108212
599000,831,0.1,-939.3494464028627,80.0,3548,0.017088543623685837
599200,832,0.1,-315.3699678145349,115.0,655,0.011764215305447578
599400,832,0.1,-536.9398215971887,78.0,1762,0.010937152430415154
599600,832,0.1,-819.2796729765832,97.0,2863,0.009119389578700066
599800,833,0.1,-94.53998660668731,73.0,26,0.009681199677288532
600000,833,0.1,-380.22985338792205,109.0,1125,0.014124356210231781
600200,833,0.1,-631.7796494923532,106.0,2224,0.013948989100754261
600400,833,0.1,-888.1795463524759,87.0,3314,0.018130043521523476
600600,834,0.1,-293.4599938672036,156.0,423,0.014070577919483185
600800,834,0.1,-518.7799129765481,98.0,1546,0.017225181683897972
601000,834,0.1,-818.1198187153786,104.0,2660,0.014535807073116302
601200,834,0.1,-1083.1297033112496,91.0,3780,0.011791614815592766
601400,835,0.1,-294.6499558649957,38.0,881,0.009858272969722748
601600,835,0.1,-588.199903126806,47.0,1995,0.025558024644851685
601800,835,0.1,-916.549811001867,98.0,3108,0.016430484130978584
602000,836,0.1,-154.8699921052903,64.0,206,0.009138759225606918
602200,836,0.1,-544.9798859041184,165.0,1325,0.013693184591829777
602400,836,0.1,-751.709720460698,105.0,2455,0.01441049762070179
602600,836,0.1,-975.9194677751511,92.0,3538,0.007696653716266155
602800,837,0.1,-235.63979171961546,74.0,657,0.016736619174480438
603000,837,0.1,-552.8694670125842,159.0,1763,0.02008940279483795
603200,837,0.1,-856.9392559453845,221.0,2870,0.01334541104733944
603400,838,0.1,-177.51996656693518,154.0,28,0.01259458065032959
603600,838,0.1,-340.74964281357825,82.0,1115,0.009461970999836922
603800,838,0.1,-593.6193575505167,106.0,2220,0.013379056006669998
604000,838,0.1,-896.7291030529886,168.0,3317,0.01038697361946106
604200,839,0.1,-279.1498778052628,171.0,419,0.00975173432379961
604400,839,0.1,-474.7796292491257,120.0,1550,0.015219655819237232
604600,839,0.1,-688.7794747538865,73.0,2668,0.007188846357166767
604800,839,0.1,-1009.9993057437241,134.0,3775,0.007341522257775068
605000,840,0.1,-353.3198388405144,127.0,882,0.014362290501594543
605200,840,0.1,-628.3497882671654,129.0,1991,0.14584526419639587
605400,840,0.1,-876.9496045894921,116.0,3109,0.0100640207529068
605600,841,0.1,-177.6499664466828,101.0,196,0.008369993418455124
605800,841,0.1,-462.95980760268867,123.0,1325,0.009231732226908207
606000,841,0.1,-702.6396486442536,97.0,2449,0.017390897497534752
606200,841,0.1,-975.9094407241791,106.0,3541,0.017458194866776466
606400,842,0.1,-279.2298602126539,95.0,655,0.014855604618787766
606600,842,0.1,-532.1096972487867,72.0,1766,0.015299249440431595
606800,842,0.1,-892.8295463584363,153.0,2869,0.01785225048661232
607000,843,0.1,-84.11999758146703,54.0,26,0.014595849439501762
607200,843,0.1,-371.7198344077915,74.0,1119,0.00890708714723587
607400,843,0.1,-699.8996747341007,126.0,2227,0.014618946239352226
607600,843,0.1,-986.1194637622684,149.0,3315,0.05861932039260864
607800,844,0.1,-258.32992019690573,126.0,420,0.009231848642230034
608000,844,0.1,-493.0297769550234,91.0,1549,0.014791347086429596
608200,844,0.1,-756.039610767737,85.0,2661,0.013354640454053879
608400,844,0.1,-1029.5494643691927,94.0,3779,0.021175410598516464
608600,845,0.1,-346.02988338284194,100.0,880,0.021447699517011642
608800,845,0.1,-596.5597157459706,79.0,1997,0.013682853430509567
609000,845,0.1,-941.4395630341023,154.0,3108,0.014688372611999512
609200,846,0.1,-199.8699797615409,118.0,199,0.012290285900235176
609400,846,0.1,-493.46984519809484,150.0,1324,0.011283286847174168
609600,846,0.1,-671.4896186813712,66.0,2449,0.018800552934408188
609800,846,0.1,-1044.9194416031241,173.0,3538,0.01974940113723278
610000,847,0.1,-280.4499016664922,88.0,650,0.013532327488064766
610200,847,0.1,-547.4897514246404,86.0,1765,0.013485133647918701
610400,847,0.1,-882.199554529041,152.0,2867,0.01423985417932272
610600,848,0.1,-67.94000834226608,41.0,25,0.008377554826438427
610800,848,0.1,-364.1498095393181,82.0,1124,0.013891608454287052
611000,848,0.1,-653.6396169066429,117.0,2218,0.014285163022577763
611200,848,0.1,-930.389446914196,138.0,3322,0.012233979068696499
